"","conf_green","conf_red","fusion_blue","fusion_green","fusion_red","FV_blue","FV_green","FV_red","int_blue","int_green","int_red","int_white"
"conf_green",0,0.456569451531522,3.53188261739623,0.701407990900492,1.86553094849266,2.89918583090589,4.08449092171863,2.49660714317788,5.13379557062262,2.74197529627511,3.11749986298906,2.1070541915947
"conf_red",0.456569451531522,0,3.98845206892775,1.15797744243201,2.32210040002418,2.44261637937437,3.6279214701871,2.04003769164636,5.59036502215415,3.19854474780664,2.66093041145754,2.56362364312622
"fusion_blue",3.53188261739623,3.98845206892775,0,2.83047462649574,1.66635166890357,6.43106844830212,7.61637353911485,6.02848976057411,1.6019129532264,0.789907321121113,6.64938248038529,1.42482842580153
"fusion_green",0.701407990900492,1.15797744243201,2.83047462649574,0,1.16412295759217,3.60059382180638,4.78589891261912,3.19801513407837,4.43238757972213,2.04056730537462,3.81890785388956,1.40564620069421
"fusion_red",1.86553094849266,2.32210040002418,1.66635166890357,1.16412295759217,0,4.76471677939855,5.95002187021129,4.36213809167054,3.26826462212996,0.876444347782453,4.98303081148173,0.241523243102037
"FV_blue",2.89918583090589,2.44261637937437,6.43106844830212,3.60059382180638,4.76471677939855,0,1.18530509081273,0.40257868772801,8.03298140152852,5.64116112718101,0.218314032083171,5.00624002250059
"FV_green",4.08449092171863,3.6279214701871,7.61637353911485,4.78589891261912,5.95002187021129,1.18530509081273,0,1.58788377854074,9.21828649234125,6.82646621799374,0.966991058729562,6.19154511331332
"FV_red",2.49660714317788,2.04003769164636,6.02848976057411,3.19801513407837,4.36213809167054,0.40257868772801,1.58788377854074,0,7.63040271380051,5.238582439453,0.620892719811181,4.60366133477258
"int_blue",5.13379557062262,5.59036502215415,1.6019129532264,4.43238757972213,3.26826462212996,8.03298140152852,9.21828649234125,7.63040271380051,0,2.39182027434751,8.25129543361169,3.02674137902792
"int_green",2.74197529627511,3.19854474780664,0.789907321121113,2.04056730537462,0.876444347782453,5.64116112718101,6.82646621799374,5.238582439453,2.39182027434751,0,5.85947515926418,0.634921104680416
"int_red",3.11749986298906,2.66093041145754,6.64938248038529,3.81890785388956,4.98303081148173,0.218314032083171,0.966991058729562,0.620892719811181,8.25129543361169,5.85947515926418,0,5.22455405458376
"int_white",2.1070541915947,2.56362364312622,1.42482842580153,1.40564620069421,0.241523243102037,5.00624002250059,6.19154511331332,4.60366133477258,3.02674137902792,0.634921104680416,5.22455405458376,0
