"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,0.0531526790183057,0.0177175596727686,2.84726947375288,0.127480557963704
"color",3,0.0504879450941488,0.0168293150313829,2.70452567046664,0.138468939958796
"Residuals",6,0.0373358963795212,0.00622264939658686,NA,NA
