"","conf_blue","conf_green","conf_red","fusion_blue","fusion_green","fusion_red","FV_blue","FV_green","FV_red","int_blue","int_green","int_red","int_white"
"conf_blue",0,4.48033364026096,13.7807961427528,32.3371303309529,29.7673079869752,44.1258556786176,13.3071267316132,23.9349476459231,21.4365290917394,258.516887840006,22.6218463931927,9.80617639145547,18.9379091440764
"conf_green",4.48033364026096,0,9.30046250249182,27.856796690692,25.2869743467143,39.6455220383567,17.7874603718742,28.4152812861841,25.9168627320004,254.036554199745,27.1021800334536,14.2865100317164,23.4182427843374
"conf_red",13.7807961427528,9.30046250249182,0,18.5563341882002,15.9865118442225,30.3450595358649,27.087922874366,37.7157437886759,35.2173252344922,244.736091697253,36.4026425359454,23.5869725342083,32.7187052868292
"fusion_blue",32.3371303309529,27.856796690692,18.5563341882002,0,2.5698223439777,11.7887253476647,45.6442570625661,56.2720779768761,53.7736594226923,226.179757509053,54.9589767241456,42.1433067224084,51.2750394750294
"fusion_green",29.7673079869752,25.2869743467143,15.9865118442225,2.5698223439777,0,14.3585476916424,43.0744347185884,53.7022556328984,51.2038370787146,228.749579853031,52.3891543801679,39.5734843784307,48.7052171310517
"fusion_red",44.1258556786176,39.6455220383567,30.3450595358649,11.7887253476647,14.3585476916424,0,57.4329824102308,68.0608033245408,65.562384770357,214.391032161388,66.7477020718103,53.9320320700731,63.0637648226941
"FV_blue",13.3071267316132,17.7874603718742,27.087922874366,45.6442570625661,43.0744347185884,57.4329824102308,0,10.6278209143099,8.12940236012619,271.824014571619,9.31471966157945,3.50095034015775,5.63078241246322
"FV_green",23.9349476459231,28.4152812861841,37.7157437886759,56.2720779768761,53.7022556328984,68.0608033245408,10.6278209143099,0,2.49841855418372,282.451835485929,1.31310125273046,14.1287712544677,4.99703850184669
"FV_red",21.4365290917394,25.9168627320004,35.2173252344922,53.7736594226923,51.2038370787146,65.562384770357,8.12940236012619,2.49841855418372,0,279.953416931745,1.18531730145327,11.6303527002839,2.49861994766297
"int_blue",258.516887840006,254.036554199745,244.736091697253,226.179757509053,228.749579853031,214.391032161388,271.824014571619,282.451835485929,279.953416931745,0,281.138734233199,268.323064231461,277.454796984082
"int_green",22.6218463931927,27.1021800334536,36.4026425359454,54.9589767241456,52.3891543801679,66.7477020718103,9.31471966157945,1.31310125273046,1.18531730145327,281.138734233199,0,12.8156700017372,3.68393724911624
"int_red",9.80617639145547,14.2865100317164,23.5869725342083,42.1433067224084,39.5734843784307,53.9320320700731,3.50095034015775,14.1287712544677,11.6303527002839,268.323064231461,12.8156700017372,0,9.13173275262096
"int_white",18.9379091440764,23.4182427843374,32.7187052868292,51.2750394750294,48.7052171310517,63.0637648226941,5.63078241246322,4.99703850184669,2.49861994766297,277.454796984082,3.68393724911624,9.13173275262096,0
