"system","n","mean","sd","se"
"fusion",3,9.70958547671547,0.857741109853108,0.495217060668701
"conf",3,20.6514004944802,1.47075377044684,0.84914008527914
"FV",3,21.5547763568963,5.90130280669975,3.40711876401759
"int",4,27.9166054288547,4.21587661101129,2.10793830550565
