"system","n_points","slope_per_nm","slope_se","ci_low","ci_high","p_value"
"conf",3,-0.0564749191069502,0.118992130963802,-0.289699495796003,0.176749657582103,0.717894348505367
"fusion",3,0.0596230252864751,0.113834475582833,-0.163492546855878,0.282738597428829,0.692842495045399
"FV",3,-0.038007442652389,0.00429332704908936,-0.0464223636686041,-0.0295925216361739,0.0716091274996624
"int",3,-0.0741149334642093,0.0647152275873543,-0.200956779535424,0.0527269126070051,0.456962379893918
