"color","n","mean","sd","se"
"blue",4,37.4047872192005,22.8597741169015,11.4298870584508
"green",4,51.9190568340527,16.7243750323309,8.36218751616543
"red",4,47.4477723610033,19.2693211621633,9.63466058108164
"white",1,72.9558968573899,NA,NA
