"color","n","mean","sd","se"
"blue",3,4.97240738066685,2.93561468775783,1.694877930214
"green",4,11.2482616361196,14.3022260449201,7.15111302246006
"red",4,15.812771569925,19.6857813954584,9.84289069772919
"white",1,5.01725107377195,NA,NA
