"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,52909.0752343496,17636.3584114499,14.3847884798453,0.00379166603562844
"color",3,1900.0293047045,633.343101568165,0.516575266768932,0.685998433834949
"Residuals",6,7356.25349075953,1226.04224845992,NA,NA
