"","conf_green","conf_red","fusion_blue","fusion_green","fusion_red","FV_blue","FV_green","FV_red","int_blue","int_green","int_red","int_white"
"conf_green",0,2.79453642801755,0.620991886021429,4.40399684305908,7.76651873457287,2.55620247767212,4.87281785229293,2.4741600134742,0.193008316972723,3.84684662863957,3.90522413549752,3.92583812296466
"conf_red",2.79453642801755,0,2.17354454199612,1.60946041504153,4.97198230655532,5.35073890568967,7.66735428031048,5.26869644149176,2.60152811104483,6.64138305665712,6.69976056351507,6.72037455098221
"fusion_blue",0.620991886021429,2.17354454199612,0,3.78300495703765,7.14552684855144,3.17719436369354,5.49380973831435,3.09515189949563,0.427983569048706,4.467838514661,4.52621602151895,4.54683000898609
"fusion_green",4.40399684305908,1.60946041504153,3.78300495703765,0,3.36252189151379,6.9601993207312,9.27681469535201,6.87815685653329,4.21098852608636,8.25084347169865,8.3092209785566,8.32983496602375
"fusion_red",7.76651873457287,4.97198230655532,7.14552684855144,3.36252189151379,0,10.322721212245,12.6393365868658,10.2406787480471,7.57351041760015,11.6133653632124,11.6717428700704,11.6923568575375
"FV_blue",2.55620247767212,5.35073890568967,3.17719436369354,6.9601993207312,10.322721212245,0,2.31661537462081,0.0820424641979116,2.74921079464484,1.29064415096745,1.3490216578254,1.36963564529255
"FV_green",4.87281785229293,7.66735428031048,5.49380973831435,9.27681469535201,12.6393365868658,2.31661537462081,0,2.39865783881872,5.06582616926565,1.02597122365336,0.967593716795406,0.946979729328262
"FV_red",2.4741600134742,5.26869644149176,3.09515189949563,6.87815685653329,10.2406787480471,0.0820424641979116,2.39865783881872,0,2.66716833044693,1.37268661516536,1.43106412202332,1.45167810949046
"int_blue",0.193008316972723,2.60152811104483,0.427983569048706,4.21098852608636,7.57351041760015,2.74921079464484,5.06582616926565,2.66716833044693,0,4.03985494561229,4.09823245247024,4.11884643993739
"int_green",3.84684662863957,6.64138305665712,4.467838514661,8.25084347169865,11.6133653632124,1.29064415096745,1.02597122365336,1.37268661516536,4.03985494561229,0,0.0583775068579513,0.0789914943250949
"int_red",3.90522413549752,6.69976056351507,4.52621602151895,8.3092209785566,11.6717428700704,1.3490216578254,0.967593716795406,1.43106412202332,4.09823245247024,0.0583775068579513,0,0.0206139874671436
"int_white",3.92583812296466,6.72037455098221,4.54683000898609,8.32983496602375,11.6923568575375,1.36963564529255,0.946979729328262,1.45167810949046,4.11884643993739,0.0789914943250949,0.0206139874671436,0
