"system","n","mean","sd","se"
"fusion",3,99.9494956608342,0.000592912679355368,0.000342318295031764
"conf",3,99.9413245805058,0.000739628678059777,0.000427024816378179
"FV",3,99.869457787159,0.000789725340599834,0.000455948137981183
"int",4,99.9099231419604,0.00450891158984757,0.00225445579492378
