"color","n","mean","sd","se"
"blue",4,630.736231996882,742.590683239436,371.295341619718
"green",4,71.4814096136064,52.5025652811877,26.2512826405938
"red",4,380.923651968069,271.177272458411,135.588636229206
"white",1,728.654768567612,NA,NA
