"system","n","mean","sd","se"
"fusion",3,66.5304536822562,3.70746693583055,2.1405070334134
"conf",3,69.847462918683,3.55508112234335,2.05252704297589
"FV",3,71.894456386597,1.47874163654632,0.853751881921924
"int",4,72.1596925524076,3.54957632315921,1.77478816157961
