"color","n","mean","sd","se"
"blue",4,89.8823242371395,20.0926776932609,10.0463388466304
"green",4,88.2060122239653,25.2716191852648,12.6358095926324
"red",4,100.606840547202,34.2763371529667,17.1381685764834
"white",1,60.9055335158899,NA,NA
