"system","n","mean","sd","se"
"fusion",3,304.559703341971,66.0149855233021,38.1137696624277
"conf",3,224.889622114325,53.0599386808157,30.634169880554
"FV",3,226.839845170276,144.31017877088,83.3175205601706
"int",4,236.499699714288,312.475410370847,156.237705185424
