"system","n","mean","sd","se"
"fusion",3,131.926966707087,25.4755281860075,14.7083030559393
"conf",3,75.8647721324025,24.4857638202786,14.1368623329515
"FV",3,45.860773086034,50.3965915453478,29.0964856949462
"int",4,45.3897848138946,6.72722299669918,3.36361149834959
