"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,16710.0101956692,5570.00339855641,4.32398920046437,0.0603854563666325
"color",3,3563.23173777843,1187.74391259281,0.922044653024749,0.485063034469527
"Residuals",6,7728.97869119315,1288.16311519886,NA,NA
