"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,1008.8257913012,336.275263767068,1.54770445470038,0.296492088068945
"color",3,356.360612583997,118.786870861332,0.546715708828795,0.668346148096697
"Residuals",6,1303.6413873946,217.273564565767,NA,NA
