"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,0.0146735155869383,0.00489117186231278,17.2712636556663,0.00234793447870429
"color",3,0.00234899436638109,0.000782998122127032,2.76485214378729,0.133678699617091
"Residuals",6,0.00169918262837987,0.000283197104729978,NA,NA
