"color","n","mean","sd","se"
"blue",4,99.9392622170774,0.0195955321469564,0.00979776607347821
"green",4,99.9414595250985,0.0250541184142098,0.0125270592071049
"red",4,99.9418240932075,0.0232333959067187,0.0116166979533593
"white",1,99.9240136339697,NA,NA
