"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,0.0119240560186531,0.00397468533955103,688.575376643405,5.30802043014752e-08
"color",3,2.94013864312529e-05,9.80046214375097e-06,1.69783425237758,0.265837910214773
"Residuals",6,3.46339890246417e-05,5.77233150410695e-06,NA,NA
