"","conf_green","conf_red","fusion_blue","fusion_green","fusion_red","FV_blue","FV_green","FV_red","int_blue","int_green","int_red","int_white"
"conf_green",0,5.4081244213571,0.208040116088313,9.48221357616091,15.6155567994666,8.01211183573602,11.8903224527084,9.09177708017535,4.86412798076255,13.3935889043143,12.596201318611,13.6387795164174
"conf_red",5.4081244213571,0,5.61616453744541,4.07408915480381,10.2074323781095,13.4202362570931,17.2984468740655,14.4999015015324,10.2722524021196,18.8017133256714,18.0043257399681,19.0469039377745
"fusion_blue",0.208040116088313,5.61616453744541,0,9.69025369224922,15.8235969155549,7.80407171964771,11.6822823366201,8.88373696408703,4.65608786467423,13.185548788226,12.3881612025227,13.4307394003291
"fusion_green",9.48221357616091,4.07408915480381,9.69025369224922,0,6.13334322330571,17.4943254118969,21.3725360288693,18.5739906563363,14.3463415569235,22.8758024804752,22.0784148947719,23.1209930925783
"fusion_red",15.6155567994666,10.2074323781095,15.8235969155549,6.13334322330571,0,23.6276686352026,27.505879252175,24.707333879642,20.4796847802292,29.0091457037809,28.2117581180777,29.254336315884
"FV_blue",8.01211183573602,13.4202362570931,7.80407171964771,17.4943254118969,23.6276686352026,0,3.87821061697238,1.07966524443933,3.14798385497348,5.38147706857828,4.58408948287502,5.62666768068135
"FV_green",11.8903224527084,17.2984468740655,11.6822823366201,21.3725360288693,27.505879252175,3.87821061697238,0,2.79854537253306,7.02619447194586,1.5032664516059,0.705878865902633,1.74845706370897
"FV_red",9.09177708017535,14.4999015015324,8.88373696408703,18.5739906563363,24.707333879642,1.07966524443933,2.79854537253306,0,4.2276490994128,4.30181182413895,3.50442423843569,4.54700243624202
"int_blue",4.86412798076255,10.2722524021196,4.65608786467423,14.3463415569235,20.4796847802292,3.14798385497348,7.02619447194586,4.2276490994128,0,8.52946092355175,7.73207333784849,8.77465153565483
"int_green",13.3935889043143,18.8017133256714,13.185548788226,22.8758024804752,29.0091457037809,5.38147706857828,1.5032664516059,4.30181182413895,8.52946092355175,0,0.797387585703262,0.245190612103073
"int_red",12.596201318611,18.0043257399681,12.3881612025227,22.0784148947719,28.2117581180777,4.58408948287502,0.705878865902633,3.50442423843569,7.73207333784849,0.797387585703262,0,1.04257819780634
"int_white",13.6387795164174,19.0469039377745,13.4307394003291,23.1209930925783,29.254336315884,5.62666768068135,1.74845706370897,4.54700243624202,8.77465153565483,0.245190612103073,1.04257819780634,0
