"system","n","mean","sd","se"
"fusion",3,21.9033288849581,11.1733146850581,6.45091624115867
"conf",3,18.3178586668679,9.42723142257467,5.44281459953639
"FV",3,11.9403750967052,5.32378326271985,3.07368769983853
"int",4,16.3496106788279,30.6341349596816,15.3170674798408
