"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,13221.5072246248,4407.16907487492,0.152466900896964,0.924355548041641
"color",3,151934.538729183,50644.8462430609,1.75206864585786,0.255772465989683
"Residuals",6,173434.458847691,28905.7431412819,NA,NA
