"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,37222.152843582,12407.384281194,0.326760932328812,0.806608091736609
"color",3,306273.676993515,102091.225664505,2.68867501196751,0.139764901193096
"Residuals",6,227824.988613549,37970.8314355914,NA,NA
