"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,664.251025666025,221.417008555342,0.90151733585941,0.493452409771517
"color",3,325.193646968795,108.397882322932,0.441350782951012,0.731956994916032
"Residuals",6,1473.62895696908,245.604826161514,NA,NA
