"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,237354.494498277,79118.1648327589,2.74117072328873,0.152786342426953
"color",3,110428.480805288,36809.4936017626,1.27532162068624,0.37783388606656
"Residuals",5,144314.551736195,28862.910347239,NA,NA
