"system","n","mean","sd","se"
"fusion",3,51.3419004158484,13.2439236163915,7.64638286505045
"conf",3,17.3319024552158,14.8543978043261,8.57619057097744
"FV",3,24.7440322459052,21.9918129021613,12.6969790990307
"int",4,8.57043500382865,7.09282149404137,3.54641074702069
