"color","n","mean","sd","se"
"blue",4,60.1686816731752,36.0483723291769,18.0241861645885
"green",4,46.7051648257525,43.9459563907088,21.9729781953544
"red",4,55.8305756001982,40.919027953353,20.4595139766765
"white",1,2.43318323144426,NA,NA
