"color","n","mean","sd","se"
"blue",4,20.7024121971201,8.69696321272784,4.34848160636392
"green",4,26.6341336065584,21.1610857606343,10.5805428803171
"red",4,16.1197535111461,10.6564759882025,5.32823799410123
"white",1,59.2885085416269,NA,NA
