"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,5291.32240905154,1763.77413635051,0.652058932744737,0.610174019660854
"color",3,8340.09013532971,2780.0300451099,1.02776392217854,0.444478144992543
"Residuals",6,16229.5833806879,2704.93056344799,NA,NA
