"color","n","mean","sd","se"
"blue",4,15.0638617057928,11.9286175363934,5.96430876819671
"green",4,28.8103933932254,22.947000223945,11.4735001119725
"red",4,25.5069955629252,15.146399887081,7.5731999435405
"white",1,61.4268608098384,NA,NA
