"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,36824.3705048618,12274.7901682873,44.1513508667344,0.000175107932069029
"color",3,1187.28866713983,395.762889046611,1.42352463339644,0.325345726390373
"Residuals",6,1668.09711512618,278.016185854364,NA,NA
