"system","n","mean","sd","se"
"fusion",3,33.6762780502501,9.73892526459229,5.62277112313001
"conf",2,6.16399102610778,8.66372958617756,6.12618194075268
"FV",3,11.2580297370432,4.09181510527473,2.36241055250454
"int",4,28.852993274046,19.2426927855031,9.62134639275154
