"system","n","mean","sd","se"
"fusion",3,605.145892286077,61.401967544293,35.4504424904702
"conf",3,458.359305326727,45.0337350556713,26.0002390570061
"FV",4,467.318990700254,174.832200200419,87.4161001002094
"int",3,573.199561284797,658.709747712205,380.306250159472
