"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,45556.9284063308,15185.6428021103,0.36650964450206,0.780164266516113
"color",3,190969.208522507,63656.4028408357,1.53636470181114,0.298987687019747
"Residuals",6,248598.79727435,41433.1328790583,NA,NA
