"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,1342.25500073867,447.418333579556,19.8545619835906,0.00330454045098717
"color",3,30.4276652637473,10.1425550879158,0.45008434735766,0.728314875915252
"Residuals",5,112.673937090463,22.5347874180925,NA,NA
