"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,11200.9938566115,3733.66461887049,13.13897937907,0.00478682575912335
"color",3,889.334729641579,296.444909880526,1.04320659607847,0.438900747532485
"Residuals",6,1705.00212131458,284.167020219097,NA,NA
