"system","n","mean","sd","se"
"fusion",3,54.2519304714379,3.59559421172649,2.07591728603695
"conf",3,60.3452242065418,2.71552514893843,1.5678091757308
"FV",3,65.1266082204941,2.82387219596423,1.63036337249705
"int",4,65.8450809488926,1.64473583886767,0.822367919433834
