"color","n","mean","sd","se"
"blue",3,64.1976280581535,4.25154004829945,2.45462779135616
"green",4,66.2800690858269,2.86302363681689,1.43151181840844
"red",4,67.1710785544926,2.25238405684295,1.12619202842148
"white",1,64.0127379855965,NA,NA
