"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,29267.5905692766,9755.86352309219,92.9433086802243,2.02855110493738e-05
"color",3,704.392234207284,234.797411402428,2.23689560986976,0.18448453303451
"Residuals",6,629.794462557236,104.965743759539,NA,NA
