"","conf_blue","conf_green","conf_red","fusion_blue","fusion_green","fusion_red","FV_blue","FV_green","FV_red","int_blue","int_green","int_red","int_white"
"conf_blue",0,6.13780584028072,12.1997409793517,8.32685229765015,13.3787389623175,19.1171566301587,17.9131090519942,1.76923325249744,1.99898011592492,44.725463143626,10.5339089613446,20.7415240454478,11.2547016751745
"conf_green",6.13780584028072,0,6.061935139071,2.18904645736943,7.24093312203676,12.979350789878,11.7753032117135,4.36857258778328,4.1388257243558,38.5876573033452,16.6717148016253,14.6037182051671,17.3925075154553
"conf_red",12.1997409793517,6.061935139071,0,3.87288868170157,1.17899798296576,6.91741565080701,5.71336807264252,10.4305077268543,10.2007608634268,32.5257221642742,22.7336499406963,8.54178306609609,23.4544426545263
"fusion_blue",8.32685229765015,2.18904645736943,3.87288868170157,0,5.05188666466734,10.7903043325086,9.5862567543441,6.55761904515271,6.32787218172523,36.3986108459758,18.8607612589947,12.4146717477977,19.5815539728247
"fusion_green",13.3787389623175,7.24093312203676,1.17899798296576,5.05188666466734,0,5.73841766784125,4.53437008967676,11.60950570982,11.3797588463926,31.3467241813085,23.912647923662,7.36278508313033,24.633440637492
"fusion_red",19.1171566301587,12.979350789878,6.91741565080701,10.7903043325086,5.73841766784125,0,1.20404757816448,17.3479233776613,17.1181765142338,25.6083065134672,29.6510655915033,1.62436741528908,30.3718583053333
"FV_blue",17.9131090519942,11.7753032117135,5.71336807264252,9.5862567543441,4.53437008967676,1.20404757816448,0,16.1438757994968,15.9141289360693,26.8123540916317,28.4470180133388,2.82841499345356,29.1678107271688
"FV_green",1.76923325249744,4.36857258778328,10.4305077268543,6.55761904515271,11.60950570982,17.3479233776613,16.1438757994968,0,0.229746863427479,42.9562298911285,12.303142213842,18.9722907929504,13.023934927672
"FV_red",1.99898011592492,4.1388257243558,10.2007608634268,6.32787218172523,11.3797588463926,17.1181765142338,15.9141289360693,0.229746863427479,0,42.726483027701,12.5328890772695,18.7425439295229,13.2536817910995
"int_blue",44.725463143626,38.5876573033452,32.5257221642742,36.3986108459758,31.3467241813085,25.6083065134672,26.8123540916317,42.9562298911285,42.726483027701,0,55.2593721049705,23.9839390981782,55.9801648188005
"int_green",10.5339089613446,16.6717148016253,22.7336499406963,18.8607612589947,23.912647923662,29.6510655915033,28.4470180133388,12.303142213842,12.5328890772695,55.2593721049705,0,31.2754330067924,0.720792713829994
"int_red",20.7415240454478,14.6037182051671,8.54178306609609,12.4146717477977,7.36278508313033,1.62436741528908,2.82841499345356,18.9722907929504,18.7425439295229,23.9839390981782,31.2754330067924,0,31.9962257206224
"int_white",11.2547016751745,17.3925075154553,23.4544426545263,19.5815539728247,24.633440637492,30.3718583053333,29.1678107271688,13.023934927672,13.2536817910995,55.9801648188005,0.720792713829994,31.9962257206224,0
