"","conf_green","conf_red","fusion_blue","fusion_green","fusion_red","FV_blue","FV_green","FV_red","int_blue","int_green","int_red","int_white"
"conf_green",0,0.745708464515531,28.4114619361277,19.0693470717813,16.3509146600382,7.42471125462297,4.42706796183751,25.7929613712752,8.16062590391518,70.8309184911154,57.5062003790764,54.4829409078996
"conf_red",0.745708464515531,0,29.1571704006432,19.8150555362968,17.0966231245537,6.67900279010744,5.17277642635304,26.5386698357908,7.41491743939965,71.5766269556309,58.2519088435919,55.2286493724152
"fusion_blue",28.4114619361277,29.1571704006432,0,9.34211486434639,12.0605472760895,35.8361731907506,23.9843939742901,2.61850056485242,36.5720878400428,42.4194565549877,29.0947384429487,26.071478971772
"fusion_green",19.0693470717813,19.8150555362968,9.34211486434639,0,2.71843241174308,26.4940583264042,14.6422791099437,6.72361429949397,27.2299729756964,51.7615714193341,38.4368533072951,35.4135938361184
"fusion_red",16.3509146600382,17.0966231245537,12.0605472760895,2.71843241174308,0,23.7756259146611,11.9238466982007,9.44204671123705,24.5115405639534,54.4800038310772,41.1552857190382,38.1320262478614
"FV_blue",7.42471125462297,6.67900279010744,35.8361731907506,26.4940583264042,23.7756259146611,0,11.8517792164605,33.2176726258982,0.735914649292215,78.2556297457383,64.9309116336993,61.9076521625226
"FV_green",4.42706796183751,5.17277642635304,23.9843939742901,14.6422791099437,11.9238466982007,11.8517792164605,0,21.3658934094377,12.5876938657527,66.4038505292778,53.0791324172389,50.0558729460621
"FV_red",25.7929613712752,26.5386698357908,2.61850056485242,6.72361429949397,9.44204671123705,33.2176726258982,21.3658934094377,0,33.9535872751904,45.0379571198401,31.7132390078011,28.6899795366244
"int_blue",8.16062590391518,7.41491743939965,36.5720878400428,27.2299729756964,24.5115405639534,0.735914649292215,12.5876938657527,33.9535872751904,0,78.9915443950305,65.6668262829916,62.6435668118148
"int_green",70.8309184911154,71.5766269556309,42.4194565549877,51.7615714193341,54.4800038310772,78.2556297457383,66.4038505292778,45.0379571198401,78.9915443950305,0,13.324718112039,16.3479775832157
"int_red",57.5062003790764,58.2519088435919,29.0947384429487,38.4368533072951,41.1552857190382,64.9309116336993,53.0791324172389,31.7132390078011,65.6668262829916,13.324718112039,0,3.02325947117674
"int_white",54.4829409078996,55.2286493724152,26.071478971772,35.4135938361184,38.1320262478614,61.9076521625226,50.0558729460621,28.6899795366244,62.6435668118148,16.3479775832157,3.02325947117674,0
