"system","n","mean","sd","se"
"fusion",3,186.496246547344,22.316379352105,12.8843676262756
"conf",3,107.351573561544,16.2425158419063,9.37762089364135
"FV",3,60.6567470785778,17.5584322441967,10.1373655827348
"int",4,12.8552150266426,15.4565945356783,7.72829726783915
