"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,277.784748602943,92.5949162009811,0.765679477648445,0.553487930351933
"color",3,269.35127421079,89.7837580702633,0.742433643239532,0.564588236961217
"Residuals",6,725.590163278441,120.93169387974,NA,NA
