"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,1393.59445287483,464.531484291609,7.96763740615887,0.0237337312700126
"color",3,294.869074580659,98.2896915268864,1.68586338995663,0.284158554966789
"Residuals",5,291.511435957498,58.3022871914996,NA,NA
