"color","n","mean","sd","se"
"blue",4,19.2757028968784,8.80854142343865,4.40427071171932
"green",4,24.3858071522473,10.806342921741,5.40317146087048
"red",4,19.2225360420247,11.9023124443945,5.95115622219725
"white",1,34.8236680442866,NA,NA
