"system","n","mean","sd","se"
"fusion",3,16.5524943851459,2.12522353993149,1.22699838286757
"conf",3,23.0772513560493,2.98951674003003,1.72599829460323
"FV",3,21.1461630584745,3.83137963108148,2.21204806137254
"int",4,23.5230768443772,0.841800660319198,0.420900330159599
