"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,297.181641879412,99.0605472931372,0.961241895909952,0.469513066009057
"color",3,353.748708080181,117.916236026727,1.1442095705517,0.404467311255511
"Residuals",6,618.328525096354,103.054754182726,NA,NA
