"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,4583.73532987541,1527.91177662514,7.37908101400144,0.0194350706850535
"color",3,673.159807071703,224.386602357234,1.08367966173271,0.424685022543551
"Residuals",6,1242.35939981632,207.059899969386,NA,NA
