"system","n","mean","sd","se"
"fusion",3,210.239972478397,91.1691843737324,52.636553139973
"conf",3,77.1655512275559,50.7626150242847,29.3078094490401
"FV",3,8.08065514746487,3.82770528705278,2.20992667785847
"int",4,7.53453190889387,12.6138877449675,6.30694387248377
