"color","n","mean","sd","se"
"blue",4,83.5115553260074,2.38114553724528,1.19057276862264
"green",4,82.7412508969163,4.19198246136665,2.09599123068333
"red",4,83.4995260771694,5.79271493798274,2.89635746899137
"white",1,84.5323627813589,NA,NA
