"system","n","mean","sd","se"
"fusion",3,67.7821984317143,40.5685609769067,23.4222696006528
"conf",3,42.885481161929,6.70478607545304,3.87101004552166
"FV",3,95.1142168970441,11.5435338873755,6.66466239727581
"int",4,17.0061657867544,10.7485375533045,5.37426877665227
