"color","n","mean","sd","se"
"blue",4,21.552518628164,10.4863632707105,5.24318163535523
"green",4,58.9307599972303,68.5308782052969,34.2654391026485
"red",4,61.2056143831258,73.5805581995961,36.790279099798
"white",1,14.2372817152685,NA,NA
