"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,13609.0173660387,4536.33912201289,6.41555371714283,0.0266069696358468
"color",3,2490.84863450208,830.28287816736,1.17423417033757,0.394881549883806
"Residuals",6,4242.50749539339,707.084582565564,NA,NA
