"color","n","mean","sd","se"
"blue",4,99.9567157409835,0.0182503977583576,0.00912519887917882
"green",4,99.9522445302424,0.0194395200027371,0.00971976000136856
"red",4,99.9551697984779,0.0153630306929678,0.00768151534648388
"white",1,99.9371935300635,NA,NA
