"color","n","mean","sd","se"
"blue",4,22.4020821699676,18.0327370700787,9.01636853503935
"green",4,22.5648484611656,15.7779944006345,7.88899720031723
"red",4,37.5942183968483,24.6482899259307,12.3241449629653
"white",1,6.32086149270514,NA,NA
