"color","n","mean","sd","se"
"blue",4,53.2241374207582,10.8234610497012,5.4117305248506
"green",4,58.8331346457787,15.8928284053155,7.94641420265774
"red",4,56.0229540013722,7.72169638772509,3.86084819386254
"white",1,84.7858975865472,NA,NA
