"system","n","mean","sd","se"
"fusion",3,65.2968196340198,1.45806551749418,0.841814519021376
"conf",3,67.1768597568095,1.18360551775212,0.683354964288513
"FV",3,66.51017042251,3.76824457424471,2.17559701931253
"int",4,69.4004504695065,2.66635328917972,1.33317664458986
