"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,6979.66226967849,2326.55408989283,20.0737606268118,0.00157075572318301
"color",3,1258.32502723921,419.441675746402,3.6189881990794,0.0843656112347904
"Residuals",6,695.401564204768,115.900260700795,NA,NA
