"system","n_points","slope_per_nm","slope_se","ci_low","ci_high","p_value"
"conf",3,0.287989179770391,0.052590256171103,0.18491227767503,0.391066081865753,0.114987363302782
"fusion",3,0.341149636941856,0.0390217216844304,0.264667062440373,0.41763221144334,0.0725033816064761
"FV",3,0.160302186262318,0.204913940762976,-0.241329137633114,0.561933510157751,0.577380811516726
"int",3,0.0465055174442269,0.0641087732877122,-0.079147678199689,0.172158713088143,0.6004697262963
