"color","n","mean","sd","se"
"blue",4,32.4484616969624,28.3242944729051,14.1621472364526
"green",4,43.3895680855944,26.1462922980176,13.0731461490088
"red",4,46.496169176792,41.0528844494144,20.5264422247072
"white",1,39.2137308971395,NA,NA
