"system","n_points","slope_per_nm","slope_se","ci_low","ci_high","p_value"
"conf",3,0.105939307381614,0.0162916721890571,0.0740076298910625,0.137870984872166,0.0971403500270303
"fusion",3,0.200657189199137,0.0156235539962959,0.170035023366397,0.231279355031877,0.0494686313305135
"FV",3,0.0570442412947782,0.101518017457552,-0.141931072922024,0.256019555511581,0.674086935339164
"int",3,-0.236749868220461,0.14457847087387,-0.520123671133247,0.0466239346923249,0.349017650467641
