"system","n_points","slope_per_nm","slope_se","ci_low","ci_high","p_value"
"conf",3,0.0546748775696694,0.133854006368565,-0.207678974912719,0.317028730052057,0.753129223058457
"fusion",3,-0.277553812866643,0.354583735487776,-0.972537934422684,0.417430308689398,0.577195520220233
"FV",3,-0.0761127192190112,0.135151799060594,-0.341010245377775,0.188784806939753,0.673481389189608
"int",3,0.0951968323178844,0.0567452085798879,-0.0160237764986958,0.206417441134465,0.342204987964342
