"","conf_blue","conf_green","conf_red","fusion_blue","fusion_green","fusion_red","FV_blue","FV_green","FV_red","int_blue","int_green","int_red","int_white"
"conf_blue",0,6.99872286972147,6.68204260230546,36.1112096276806,11.2481321226038,16.965456003092,14.3922521713469,12.0440355880548,3.53161015942748,12.2430759568651,7.63212158147555,0.217597648896141,9.60143080467624
"conf_green",6.99872286972147,0,0.316680267416013,29.1124867579591,4.24940925288237,9.96673313337056,7.39352930162545,5.0453127183333,3.46711271029399,5.24435308714365,0.633398711754072,6.78112522082533,2.60270793495476
"conf_red",6.68204260230546,0.316680267416013,0,29.4291670253751,4.56608952029839,10.2834134007866,7.71020956904146,5.36199298574932,3.15043244287798,5.56103335455966,0.950078979170085,6.46444495340932,2.91938820237078
"fusion_blue",36.1112096276806,29.1124867579591,29.4291670253751,0,24.8630775050767,19.1457536245885,21.7189574563337,24.0671740396258,32.5795994682531,23.8681336708154,28.479088046205,35.8936119787844,26.5097788230043
"fusion_green",11.2481321226038,4.24940925288237,4.56608952029839,24.8630775050767,0,5.71732388048818,3.14412004874307,0.79590346545093,7.71652196317636,0.994943834261274,3.6160105411283,11.0305344737077,1.64670131792761
"fusion_red",16.965456003092,9.96673313337056,10.2834134007866,19.1457536245885,5.71732388048818,0,2.57320383174511,4.92142041503725,13.4338458436645,4.72238004622691,9.33333442161648,16.7478583541959,7.36402519841579
"FV_blue",14.3922521713469,7.39352930162545,7.71020956904146,21.7189574563337,3.14412004874307,2.57320383174511,0,2.34821658329214,10.8606420119194,2.1491762144818,6.76013058987137,14.1746545224508,4.79082136667068
"FV_green",12.0440355880548,5.0453127183333,5.36199298574932,24.0671740396258,0.79590346545093,4.92142041503725,2.34821658329214,0,8.51242542862729,0.199040368810344,4.41191400657923,11.8264379391586,2.44260478337854
"FV_red",3.53161015942748,3.46711271029399,3.15043244287798,32.5795994682531,7.71652196317636,13.4338458436645,10.8606420119194,8.51242542862729,0,8.71146579743764,4.10051142204806,3.31401251053134,6.06982064524876
"int_blue",12.2430759568651,5.24435308714365,5.56103335455966,23.8681336708154,0.994943834261274,4.72238004622691,2.1491762144818,0.199040368810344,8.71146579743764,0,4.61095437538957,12.025478307969,2.64164515218888
"int_green",7.63212158147555,0.633398711754072,0.950078979170085,28.479088046205,3.6160105411283,9.33333442161648,6.76013058987137,4.41191400657923,4.10051142204806,4.61095437538957,0,7.4145239325794,1.96930922320069
"int_red",0.217597648896141,6.78112522082533,6.46444495340932,35.8936119787844,11.0305344737077,16.7478583541959,14.1746545224508,11.8264379391586,3.31401251053134,12.025478307969,7.4145239325794,0,9.3838331557801
"int_white",9.60143080467624,2.60270793495476,2.91938820237078,26.5097788230043,1.64670131792761,7.36402519841579,4.79082136667068,2.44260478337854,6.06982064524876,2.64164515218888,1.96930922320069,9.3838331557801,0
